,Tweets,User,User_statuses_count,user_followers,User_location,User_verified,fav_count,rt_count,tweet_date,clean_tweet,Sentiment
342,CSK after winning a mach is still on bottom of the table and MI after loosing a match is still on top of the table… https://t.co/SZ7rPwRLKz,Ujjval Pandey,12,2,INDIA,False,3,0,2020-10-25 23:44:56,CSK after winning a mach is still on bottom of the table and MI after loosing a match is still on top of the table,Positive
343,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Vɪsʜᴀʟ Aʜɪʀ,111,37,"Veraval, India",False,0,86,2020-10-25 20:56:38,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
344,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Soorarai Pottru✈️🎥🎬📽 Jaisuryan,308994,1898,"Coimbatore/ Warsaw, Poland",False,0,86,2020-10-25 20:31:48,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
345,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Aishwarya,7578,227,,False,0,86,2020-10-25 20:03:53,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
346,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Rakshith,465341,557,"Bengaluru, India",False,0,86,2020-10-25 20:02:49,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
347,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",AswinRio,85393,604,Chennai,False,0,86,2020-10-25 19:45:16,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
348,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",RADHE💪😍 MASTER🤫😎,10905,422,"Barshi, India",False,0,86,2020-10-25 19:44:35,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
349,"All these years,there was and still is an argument that Kohli - the captain fucked RCB's chances of winning the IPL… https://t.co/twtY931awV",S & S,2671,232,,False,4,0,2020-10-25 19:32:36,All these years there was and still is an argument that Kohli the captain fucked RCB s chances of winning the IPL,Negative
350,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",𝓐𝓵𝔀𝓪𝔂𝓼 🅼🆂🅳,9479,236,"Andhra Pradesh, India",False,0,86,2020-10-25 19:21:33,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
351,RT @subratp85768956: @Nandan_ @AlexHartley93 @katecross16 @IPL @RCBTweets @OraonUjjwal Even a struggling CSK is always good enough for a wi…,Fayaz Sharieff,103,3,,False,0,1,2020-10-25 19:19:10,RT Even a struggling CSK is always good enough for a wi,Positive
352,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",😊,4809,118,,False,0,86,2020-10-25 19:15:50,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
353,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Sam Curran 💛🦁,478,51375,"Chennai, India",False,0,86,2020-10-25 19:14:00,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
354,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Renjith Cheruvathoor,5326,54,"Kerala, India",False,0,86,2020-10-25 19:08:42,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
355,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",𝐋𝐎𝐕𝐄𝐋𝐘 𝐒𝐀𝐃𝐄𝐄𝐒𝐇..♥️,425492,1257,Dreams Do Come True,False,0,86,2020-10-25 19:05:05,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
356,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Guru Charan,19054,692,"Andhra Pradesh, India",False,0,86,2020-10-25 18:59:57,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
357,"@savagekannadati @savagekannadati , this is the first #Csk in bottom may be its matter now but for us its not matte… https://t.co/aCQmVTnX34",maruti bandi,20,5,Bangalore,False,0,0,2020-10-25 18:57:57,this is the first Csk in bottom may be its matter now but for us its not matte,Positive
358,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",KNK BGM🎧,8039,179,Neyveli,False,0,86,2020-10-25 18:57:26,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
359,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",rana_shahroz06,3206,125,Tandlinawala  Faisalabad ,False,0,86,2020-10-25 18:55:19,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
360,@fcbsiaaaa @jammyrcb Lets not forget Stokes wouldnt have won that final if not for a freak deflection. Kohli litera… https://t.co/VNRXn7xmLT,🥶,1352,158,,False,1,0,2020-10-25 18:52:14,Lets not forget Stokes wouldnt have won that final if not for a freak deflection Kohli litera,Neutral
361,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Magesh,1053,2,"Chennai, India",False,0,86,2020-10-25 18:51:30,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
362,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Akshay,98125,3019,Hyderabad,False,0,86,2020-10-25 18:48:29,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
363,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",RCB Rajeev,57168,546,,False,0,86,2020-10-25 18:47:20,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
364,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",AR AJAY MSD,2196,48,palayamkottai ,False,0,86,2020-10-25 18:46:35,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
365,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Naveen JSP,52121,1482,"Bengaluru, India",False,0,86,2020-10-25 18:45:55,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
366,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",FARMAN PASHA,177538,346,,False,0,86,2020-10-25 18:45:31,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
367,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",👨🏻‍⚕️CRICK-it !,51371,310,India,False,0,86,2020-10-25 18:44:22,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
368,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Satya Edits,16866,187,,False,0,86,2020-10-25 18:44:12,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
369,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",God,44230,127,India,False,0,86,2020-10-25 18:43:02,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
370,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",#IPL2020 #CSKvRR #KXIPvDC,631,7506,#India,False,0,86,2020-10-25 18:39:38,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
371,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",bobs charles,507,10,,False,0,86,2020-10-25 18:38:16,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
372,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Radhe❤️,77906,601,"Dubai, United Arab Emirates",False,0,86,2020-10-25 18:37:32,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
373,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Santhosh,55,1,,False,0,86,2020-10-25 18:36:50,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
374,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",J.K.Kerona,31881,504,New Delhi India,False,0,86,2020-10-25 18:36:00,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
375,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",🅁🄾🄼🄴🄾🄷🄰🅁🄸🅂🄷,28840,425,,False,0,86,2020-10-25 18:35:43,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
376,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Chicken Noodles,27996,503,"Hyderabad, India",False,0,86,2020-10-25 18:34:52,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
377,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Mr. Chandan Barman,158413,1654,"Balabhut Kadamtala, Tufanganj",False,0,86,2020-10-25 18:34:39,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
378,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Master Pasu™,45674,427,Coimbatore 💕,False,0,86,2020-10-25 18:34:05,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
379,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",vireesh,1845,62,Bagalkot,False,0,86,2020-10-25 18:33:53,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
380,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",VENKY,5720,18,India,False,0,86,2020-10-25 18:32:51,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
381,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",MD MUSLIM KHAN,352601,845,"West Bengal, India",False,0,86,2020-10-25 18:32:48,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
382,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",JOSH MS🌟VJ⚡🆒✨,68560,315,"Tamil Nadu, India",False,0,86,2020-10-25 18:32:44,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
383,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Sathvik,34489,839,Madanapalle↔️Chennai ,False,0,86,2020-10-25 18:32:37,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
384,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Chowkidar Yash Desai,1232,6,"Surat, India",False,0,86,2020-10-25 18:32:28,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
385,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Thala Sakthi,32,0,,False,0,86,2020-10-25 18:32:10,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
386,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",God MSD 7️⃣🆒🇮🇳,2860,62,Noida UP ...jai yogi 🚩,False,0,86,2020-10-25 18:32:03,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
387,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Nandu ||#VakeelSaab #Master||,89885,6244,,False,0,86,2020-10-25 18:31:47,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
388,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Arpit Bhargava,6,0,,False,0,86,2020-10-25 18:31:44,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
389,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",cricket lover,117089,344,,False,0,86,2020-10-25 18:31:40,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
390,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",❈✩ 🦅 Nagaraj 🦅 ✩❈,8875,542,,False,0,86,2020-10-25 18:31:36,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
391,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",அன்பான ரசிகன்,25657,242,தஞ்சை,False,0,86,2020-10-25 18:31:36,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
392,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Thalapathy,11989,275,Chennai,False,0,86,2020-10-25 18:31:34,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
393,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",NagaRjuna,39464,197,,False,0,86,2020-10-25 18:31:26,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
394,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Pavan Kumar,30213,960,,False,0,86,2020-10-25 18:31:05,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
395,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Mani Yadav,8799,210,shankarpalli,False,0,86,2020-10-25 18:31:01,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
396,"RT @IPL: Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Match award for h…",Cl Me Jai,2910,16,,False,0,86,2020-10-25 18:30:58,RT Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Match award for h,Positive
397,"Welcome to the post match presentation for Match 44 and 45 of #Dream11IPL 2020.

Ruturaj Gaikwad bags Man of the Ma… https://t.co/vSaelDDmvp",IndianPremierLeague,64611,5624054,"Mumbai, India",True,1491,86,2020-10-25 18:30:32,Welcome to the post match presentation for Match 44 and 45 of Dream11IPL 2020 Ruturaj Gaikwad bags Man of the Ma,Positive
398,"🚨Ben Stokes scores a match winning 107*🚨

#benstokes #stokes #Mi #Csk #Kkr #Rr #Srh #Rcb #Dc #Kxip #ipl2020… https://t.co/q7iJujwy8l",Sports Lens,509,260,India,False,0,0,2020-10-25 17:41:56,Ben Stokes scores a match winning 107 benstokes stokes Mi Csk Kkr Rr Srh Rcb Dc Kxip ipl2020,Positive
399,@PraveenIFShere At least this time i can hope and wish to see RCB winning their First IPL esp it's last one for ABD❤️,महासांधिविग्रहिक,1497,12,,False,1,0,2020-10-25 16:51:57,At least this time i can hope and wish to see RCB winning their First IPL esp it s last one for ABD,Positive
400,"Four times #RR have successfully chased a score of 190+

223 against #KXIP, won by 4 wickets
214 against #SRH, won… https://t.co/p7Z7s1o55E",Utter AI,1087,126,,False,2,0,2020-10-25 16:12:36,Four times RR have successfully chased a score of 190 223 against KXIP won by 4 wickets 214 against SRH won,Positive
401,"RT @indiatvnews: #IPL2020 #CricketDhamaka #RCBvsCSK

Ruturaj Gaikwad's incredible journey from beating COVID-19 to scoring match-winning kn…",Aratrick,499,45,"New Delhi, India",False,0,1,2020-10-25 15:48:54,RT IPL2020 CricketDhamaka RCBvsCSK Ruturaj Gaikwad s incredible journey from beating COVID 19 to scoring match winning kn,Positive
402,I am RCB fan after that l like csk but some csk fans particularly trolling rcb for not winning cup and 49 all out b… https://t.co/cXvkJPBdSg,Ragul Surya,3,0,,False,0,0,2020-10-25 15:48:33,I am RCB fan after that l like csk but some csk fans particularly trolling rcb for not winning cup and 49 all out b,Negative
403,@amith02123 Who owned RCB in the initial stages? A person who is on the run for felony. You believe Vijay Mallya is… https://t.co/wpkB6mxvt0,Shreya,641,11,"Surat, Gujarat, India",False,1,0,2020-10-25 15:33:44,Who owned RCB in the initial stages A person who is on the run for felony You believe Vijay Mallya is,Neutral
404,"#IPL2020 #CricketDhamaka #RCBvsCSK

Ruturaj Gaikwad's incredible journey from beating COVID-19 to scoring match-win… https://t.co/6oiq45B0Kn",India TV,525219,1456878,India,True,34,1,2020-10-25 15:23:14,IPL2020 CricketDhamaka RCBvsCSK Ruturaj Gaikwad s incredible journey from beating COVID 19 to scoring match win,Positive
405,Nothing makes me happier in IPL than watching CSK winning. Though this season has been tough for the team but it st… https://t.co/7V5LiJy285,∂єєρz🥀ᴹˢᵈ 🦁,28951,1720,India,False,1,1,2020-10-25 15:22:47,Nothing makes me happier in IPL than watching CSK winning Though this season has been tough for the team but it st,Positive
406,"#CSKvsRCB
RCB fans right now .......(after being hyped for some time)
#IPL2020 #IPL #CSK #WhistleFromHome #Winning https://t.co/vQXN5jln1R",Bedanta,25,8,,False,1,0,2020-10-25 14:58:04,CSKvsRCB RCB fans right now after being hyped for some time IPL2020 IPL CSK WhistleFromHome Winning,Positive
407,"@SpiderCluster Rcb is not winning this Ipl Season 
Tweet This.",Being Deepak,25029,2071,Bharat,False,0,0,2020-10-25 14:36:52,Rcb is not winning this Ipl Season Tweet This,Negative
408,RCB fans losing their cool counting on with whom next match is (even though there is nothing to worry about) and CS… https://t.co/NfMeuhgqtJ,The Gamechanger,127113,3891,"INDIA,Hyderabad ",False,3,1,2020-10-25 13:35:17,RCB fans losing their cool counting on with whom next match is even though there is nothing to worry about and CS,Positive
409,"CSK Back to Winning Ways.
Play &amp; Win on Booster99.
#Booster99 #booster99india #IPL #IPL2020 #2020ipl #2020cricket #… https://t.co/CKguFMsVKg",Booster99 India,316,12,,False,1,0,2020-10-25 13:27:09,CSK Back to Winning Ways Play amp Win on Booster99 Booster99 booster99india IPL IPL2020 2020ipl 2020cricket,Positive
410,"Lol RCB jokers 

Can't beat struggling CSK 

Dreaming of winning IPL title , have some shame before trolling us.

🙏",💥 DhRUV 💥 ViKrAm 💥 🇱🇷🇬🇧🇦🇺,8076,468,People's Republic of China,False,0,0,2020-10-25 13:21:13,Lol RCB jokers Can t beat struggling CSK Dreaming of winning IPL title have some shame before trolling us,Positive
411,@Nandan_ @AlexHartley93 @katecross16 @IPL @RCBTweets @OraonUjjwal Even a struggling CSK is always good enough for a winning RCB,Subrat Indian ..,2308,49,"Cuttack, India",False,3,1,2020-10-25 13:10:54,Even a struggling CSK is always good enough for a winning RCB,Positive
412,"@YUVSTRONG12 IPL 2020 MATCH FIXING. 

CSK already in a winning spot, very low total to chase. 
Score: 46 Runs in 5… https://t.co/bvRoWE5Q7X",Karan Verma,646,12,"London, England",False,0,0,2020-10-25 12:18:54,IPL 2020 MATCH FIXING CSK already in a winning spot very low total to chase Score 46 Runs in 5,Positive
413,"RT @stat_doctor: CSK while chasing target in the range of 140-160 in IPL

Won - 20
Lost - 7

Against RCB, they have a 2-0 winning record wh…",Rohit Sankar,18743,1840,,False,0,2,2020-10-25 12:16:12,RT doctor CSK while chasing target in the range of 140 160 in IPL Won 20 Lost 7 Against RCB they have a 2 0 winning record wh,Positive
414,"RT @stat_doctor: CSK while chasing target in the range of 140-160 in IPL

Won - 20
Lost - 7

Against RCB, they have a 2-0 winning record wh…",CricXtasy,7462,2267,,False,0,2,2020-10-25 12:15:59,RT doctor CSK while chasing target in the range of 140 160 in IPL Won 20 Lost 7 Against RCB they have a 2 0 winning record wh,Positive
415,"CSK while chasing target in the range of 140-160 in IPL

Won - 20
Lost - 7

Against RCB, they have a 2-0 winning re… https://t.co/uGTQLdxX84",Stat Doctor🩺,1669,1930,,False,11,2,2020-10-25 12:15:48,CSK while chasing target in the range of 140 160 in IPL Won 20 Lost 7 Against RCB they have a 2 0 winning re,Positive
416,@imVkohli This year rcb on winning mode of ipl,Dishita D Adpoikar,5,0,,False,0,0,2020-10-25 11:40:24,This year rcb on winning mode of ipl,Positive
417,145 is a winning total for RCB if Rutu or Faf gets out before powerplay. #IPL,Anish upamanyu,16235,743,Nepal,False,2,0,2020-10-25 11:36:14,145 is a winning total for RCB if Rutu or Faf gets out before powerplay IPL,Positive
418,RT @cricabhay: Means RCB will lose in the final. Congrats MI/DC on winning the IPL.,Swati,14437,504,,False,0,1,2020-10-25 10:39:42,RT Means RCB will lose in the final Congrats MI DC on winning the IPL,Positive
419,Means RCB will lose in the final. Congrats MI/DC on winning the IPL. https://t.co/fGUuqQK3mi,A.,41185,768,India,False,1,1,2020-10-25 10:38:17,Means RCB will lose in the final Congrats MI DC on winning the IPL,Positive
420,RT @MonalishaDebna3: @DrSujit_IITB @Xtracover_ @Yellowpetals @HarpreetS95 Following you in all platforms. I believe that Mumbaikar continue…,Sujit Kumar Debnath,16042,481,"Mumbai, India",False,0,1,2020-10-25 09:49:30,RT IITB Following you in all platforms I believe that Mumbaikar continue,Neutral
421,"@Xtracover_ Mumbai Indians will continue winning
#XtraWinnings 
#IPL #Contest #IPL2020 #CSK #RCB #Dhoni #Kohli… https://t.co/DdYFulov0x",...Rachit,251068,2828,"Bengaluru, Karnataka",False,0,0,2020-10-25 09:47:55,Mumbai Indians will continue winning XtraWinnings IPL Contest IPL2020 CSK RCB Dhoni Kohli,Positive
422,@DrSujit_IITB @Xtracover_ @Yellowpetals @HarpreetS95 Following you in all platforms. I believe that Mumbaikar conti… https://t.co/vne4sOI9sH,Monalisha Debnath,1623,149,"MIidnapore , India",False,1,1,2020-10-25 09:42:42,IITB Following you in all platforms I believe that Mumbaikar conti,Neutral
423,"RT @ITGDsports: #IPL2020 #RCBvsCSK | Virat Kohli opts to bat 1st after winning the toss vs CSK. Monu Kumar makes his IPL debut, Mitchell Sa…",IndiaTodayFLASH,391071,1121303,,True,0,3,2020-10-25 09:40:02,RT IPL2020 RCBvsCSK Virat Kohli opts to bat 1st after winning the toss vs CSK Monu Kumar makes his IPL debut Mitchell Sa,Positive
424,"RT @ITGDsports: #IPL2020 #RCBvsCSK | Virat Kohli opts to bat 1st after winning the toss vs CSK. Monu Kumar makes his IPL debut, Mitchell Sa…",IndiaToday,792274,5399264,India,True,0,3,2020-10-25 09:40:01,RT IPL2020 RCBvsCSK Virat Kohli opts to bat 1st after winning the toss vs CSK Monu Kumar makes his IPL debut Mitchell Sa,Positive
425,"RT @ITGDsports: #IPL2020 #RCBvsCSK | Virat Kohli opts to bat 1st after winning the toss vs CSK. Monu Kumar makes his IPL debut, Mitchell Sa…",Qyamul Urf Diwana,9550,95,"Bihar, India",False,0,3,2020-10-25 09:39:39,RT IPL2020 RCBvsCSK Virat Kohli opts to bat 1st after winning the toss vs CSK Monu Kumar makes his IPL debut Mitchell Sa,Positive
